gene_symbol	ensembl
NUP210L	ENSG00000143552
AL358472.1	ENSG00000231416
RNU6-179P	ENSG00000200220
RPS7P2	ENSG00000231837
MIR5698	ENSG00000263987
TPM3	ENSG00000143549
RN7SL431P	ENSG00000264384
MIR190B	ENSG00000215938
C1orf189	ENSG00000163263
C1orf43	ENSG00000143612
UBAP2L	ENSG00000143569
SNORA58B	ENSG00000201129
HAX1	ENSG00000143575
AL354980.1	ENSG00000252682
RNU6-239P	ENSG00000212292
RNU6-121P	ENSG00000222457
AL354980.2	ENSG00000278694
AQP10	ENSG00000143595
ATP8B2	ENSG00000143515
RNU7-57P	ENSG00000238365
AL162591.1	ENSG00000237920
RPSAP17	ENSG00000226855
IL6R-AS1	ENSG00000228013
IL6R	ENSG00000160712
PSMD8P1	ENSG00000228264
SHE	ENSG00000169291
AL162591.2	ENSG00000273110
TDRD10	ENSG00000163239
UBE2Q1	ENSG00000160714
UBE2Q1-AS1	ENSG00000229780
AL592078.2	ENSG00000286391
CHRNB2	ENSG00000160716
AL592078.1	ENSG00000233875
ADAR	ENSG00000160710
AL606500.1	ENSG00000287064
KCNN3	ENSG00000143603
PMVK	ENSG00000163344
AL451085.1	ENSG00000270361
PBXIP1	ENSG00000163346
Metazoa_SRP	ENSG00000268154
PYGO2	ENSG00000163348
AL451085.2	ENSG00000271380
SHC1	ENSG00000160691
CKS1B	ENSG00000173207
MIR4258	ENSG00000264349
FLAD1	ENSG00000160688
LENEP	ENSG00000163352
ZBTB7B	ENSG00000160685
DCST2	ENSG00000163354
DCST1	ENSG00000163357
DCST1-AS1	ENSG00000232093
ADAM15	ENSG00000143537
EFNA4	ENSG00000243364
AL691442.1	ENSG00000251246
EFNA3	ENSG00000143590
Y_RNA	ENSG00000202027
EFNA1	ENSG00000169242
SLC50A1	ENSG00000169241
DPM3	ENSG00000179085
HMGN2P18	ENSG00000223452
KRTCAP2	ENSG00000163463
AL713999.2	ENSG00000273088
TRIM46	ENSG00000163462
MUC1	ENSG00000185499
THBS3-AS1	ENSG00000231064
MIR92B	ENSG00000284586
THBS3	ENSG00000169231
MTX1	ENSG00000173171
AC234582.1	ENSG00000236263
GBAP1	ENSG00000160766
MTX1P1	ENSG00000236675
GBA	ENSG00000177628
FAM189B	ENSG00000160767
SCAMP3	ENSG00000116521
CLK2	ENSG00000176444
HCN3	ENSG00000143630
PKLR	ENSG00000143627
FDPS	ENSG00000160752
RUSC1-AS1	ENSG00000225855
RUSC1	ENSG00000160753
ASH1L	ENSG00000116539
MIR555	ENSG00000283701
RNU6-106P	ENSG00000207134
ASH1L-IT1	ENSG00000227773
RNU6-1297P	ENSG00000207144
POU5F1P4	ENSG00000237872
ASH1L-AS1	ENSG00000235919
AL353807.4	ENSG00000271267
DAP3P1	ENSG00000225082
AL353807.1	ENSG00000223503
AL353807.2	ENSG00000232519
MSTO1	ENSG00000125459
AL353807.3	ENSG00000246203
AL353807.5	ENSG00000287839
YY1AP1	ENSG00000163374
DAP3	ENSG00000132676
AL162734.1	ENSG00000227673
MSTO2P	ENSG00000203761
GON4L	ENSG00000116580
AL139128.1	ENSG00000234937
SYT11	ENSG00000132718
U4	ENSG00000283442
RIT1	ENSG00000143622
KHDC4	ENSG00000132680
SNORA80E	ENSG00000207475
SCARNA4	ENSG00000280466
SCARNA4	ENSG00000281394
RXFP4	ENSG00000173080
ARHGEF2	ENSG00000116584
MIR6738	ENSG00000277817
AL355388.1	ENSG00000273002
ARHGEF2-AS1	ENSG00000224276
AL355388.2	ENSG00000285677
SSR2	ENSG00000163479
UBQLN4	ENSG00000160803
LAMTOR2	ENSG00000116586
RAB25	ENSG00000132698
MEX3A	ENSG00000254726
LMNA	ENSG00000160789
SEMA4A	ENSG00000196189
AL135927.1	ENSG00000252236
SLC25A44	ENSG00000160785
PMF1-BGLAP	ENSG00000260238
PMF1	ENSG00000160783
BGLAP	ENSG00000242252
PAQR6	ENSG00000160781
SMG5	ENSG00000198952
TMEM79	ENSG00000163472
GLMP	ENSG00000198715
VHLL	ENSG00000189030
CCT3	ENSG00000163468
TSACC	ENSG00000163467
RHBG	ENSG00000132677
AL139130.1	ENSG00000237390
MIR9-1HG	ENSG00000125462
MIR9-1	ENSG00000207933
MEF2D	ENSG00000116604
Y_RNA	ENSG00000206651
AL365181.1	ENSG00000260460
IQGAP3	ENSG00000183856
TTC24	ENSG00000187862
NAXE	ENSG00000163382
GPATCH4	ENSG00000160818
AL365181.4	ENSG00000272971
HAPLN2	ENSG00000132702
AL365181.2	ENSG00000272068
BCAN	ENSG00000132692
AL365181.3	ENSG00000272405
AL590666.2	ENSG00000229953
NES	ENSG00000132688
AL590666.3	ENSG00000237588
AL590666.4	ENSG00000285570
CRABP2	ENSG00000143320
AL590666.1	ENSG00000223356
ISG20L2	ENSG00000143319
RRNAD1	ENSG00000143303
MRPL24	ENSG00000143314
HDGF	ENSG00000143321
PRCC	ENSG00000143294
AL590666.5	ENSG00000287624
SH2D2A	ENSG00000027869
NTRK1	ENSG00000198400
INSRR	ENSG00000027644
PEAR1	ENSG00000187800
LRRC71	ENSG00000160838
ARHGEF11	ENSG00000132694
MIR765	ENSG00000211581
RN7SL612P	ENSG00000266160
SMU1P1	ENSG00000237842
KRT8P45	ENSG00000224520
ETV3L	ENSG00000253831
ETV3	ENSG00000117036
CYCSP52	ENSG00000235700
AL357143.1	ENSG00000229961
AL357143.2	ENSG00000284592
AL138900.1	ENSG00000228239
LINC02772	ENSG00000271736
AL138900.2	ENSG00000286073
AL732406.1	ENSG00000286151
AL353899.1	ENSG00000286005
FCRL5	ENSG00000143297
FCRL4	ENSG00000163518
AL135929.2	ENSG00000236731
AL135929.1	ENSG00000233712
FCRL3	ENSG00000160856
AL356276.1	ENSG00000227217
AL356276.2	ENSG00000231700
VDAC1P9	ENSG00000232366
FCRL2	ENSG00000132704
FCRL1	ENSG00000163534
CD5L	ENSG00000073754
MRPS21P2	ENSG00000227425
AL139010.1	ENSG00000236957
KIRREL1	ENSG00000183853
KIRREL1-IT1	ENSG00000226520
SMIM42	ENSG00000288460
LINC01704	ENSG00000231666
ELL2P1	ENSG00000227295
CD1D	ENSG00000158473
AL138899.2	ENSG00000229914
AL138899.1	ENSG00000176320
CD1A	ENSG00000158477
HMGN1P5	ENSG00000230942
CD1C	ENSG00000158481
CD1B	ENSG00000158485
CD1E	ENSG00000158488
OR10T2	ENSG00000186306
OR10K2	ENSG00000180708
OR10T1P	ENSG00000203758
EI24P2	ENSG00000236257
OR10K1	ENSG00000173285
OR10R2	ENSG00000198965
AL365440.1	ENSG00000236656
OR10R3P	ENSG00000198703
OR10R1P	ENSG00000227445
HSP90AA3P	ENSG00000231434
OR6Y1	ENSG00000197532
OR6P1	ENSG00000186440
OR10X1	ENSG00000279111
OR10Z1	ENSG00000198967
SPTA1	ENSG00000163554
OR6K1P	ENSG00000231237
OR6K2	ENSG00000196171
OR6K3	ENSG00000203757
OR6K4P	ENSG00000180437
OR6K5P	ENSG00000226949
OR6N1	ENSG00000197403
OR6K6	ENSG00000180433
OR6N2	ENSG00000188340
OR2AQ1P	ENSG00000229724
OR10AA1P	ENSG00000180409
MNDA	ENSG00000163563
PYHIN5P	ENSG00000229849
PYHIN1	ENSG00000163564
IFI16	ENSG00000163565
AIM2	ENSG00000163568
RAD1P2	ENSG00000233473
CADM3	ENSG00000162706
RNA5SP60	ENSG00000222552
CADM3-AS1	ENSG00000225670
ACKR1	ENSG00000213088
MPTX1	ENSG00000215846
OR10J2P	ENSG00000248642
FCER1A	ENSG00000179639
OR10J3	ENSG00000196266
AL513323.1	ENSG00000228560
OR10J7P	ENSG00000248442
OR10J8P	ENSG00000251686
OR10J9P	ENSG00000249197
OR10J4	ENSG00000249730
OR10J1	ENSG00000196184
LINC02819	ENSG00000224943
OR10J5	ENSG00000184155
AL606752.1	ENSG00000231100
OR10AE1P	ENSG00000271890
APCS	ENSG00000132703
OR10J6P	ENSG00000158731
AL445528.2	ENSG00000276632
CRPP1	ENSG00000223603
CRP	ENSG00000132693
AL445528.1	ENSG00000235226
DUSP23	ENSG00000158716
FCRL6	ENSG00000181036
SLAMF8	ENSG00000158714
AL590560.2	ENSG00000256029
SNHG28	ENSG00000188004
AL590560.1	ENSG00000212161
VSIG8	ENSG00000243284
AL590560.3	ENSG00000272668
CFAP45	ENSG00000213085
MIR4259	ENSG00000266458
AL590560.5	ENSG00000287040
AL590560.4	ENSG00000279430
TAGLN2	ENSG00000158710
IGSF9	ENSG00000085552
SLAMF9	ENSG00000162723
LINC01133	ENSG00000224259
AL513485.1	ENSG00000273933
KCNJ10	ENSG00000177807
AL513302.1	ENSG00000237409
PIGM	ENSG00000143315
AL121987.1	ENSG00000225279
KCNJ9	ENSG00000162728
IGSF8	ENSG00000162729
ATP1A2	ENSG00000018625
ATP1A4	ENSG00000132681
CASQ1	ENSG00000143318
AL121987.2	ENSG00000227741
PEA15	ENSG00000162734
DCAF8	ENSG00000132716
AL139011.2	ENSG00000258465
AL139011.1	ENSG00000228606
RPSAP18	ENSG00000224261
PEX19	ENSG00000162735
COPA	ENSG00000122218
SUMO1P3	ENSG00000235082
Y_RNA	ENSG00000202078
NCSTN	ENSG00000162736
NHLH1	ENSG00000171786
RNU4-42P	ENSG00000201608
VANGL2	ENSG00000162738
SLAMF6	ENSG00000162739
AL138930.1	ENSG00000234425
CD84	ENSG00000066294
SLAMF1	ENSG00000117090
SETP9	ENSG00000235101
AL121985.1	ENSG00000228863
CD48	ENSG00000117091
SLAMF7	ENSG00000026751
AL121985.3	ENSG00000275801
AL121985.2	ENSG00000274562
LY9	ENSG00000122224
CD244	ENSG00000122223
PPIAP37	ENSG00000226003
ITLN1	ENSG00000179914
AL354714.2	ENSG00000213080
AL354714.3	ENSG00000232188
AL354714.1	ENSG00000198358
AL354714.4	ENSG00000233691
ITLN2	ENSG00000158764
F11R	ENSG00000158769
AL591806.2	ENSG00000270149
GLRX5P2	ENSG00000232879
TSTD1	ENSG00000215845
USF1	ENSG00000158773
ARHGAP30	ENSG00000186517
NECTIN4	ENSG00000143217
NECTIN4-AS1	ENSG00000228917
KLHDC9	ENSG00000162755
PFDN2	ENSG00000143256
NIT1	ENSG00000158793
DEDD	ENSG00000158796
AL591806.1	ENSG00000238934
UFC1	ENSG00000143222
AL590714.1	ENSG00000224985
USP21	ENSG00000143258
PPOX	ENSG00000143224
B4GALT3	ENSG00000158850
ADAMTS4	ENSG00000158859
NDUFS2	ENSG00000158864
FCER1G	ENSG00000158869
APOA2	ENSG00000158874
TOMM40L	ENSG00000158882
MIR5187	ENSG00000284035
NR1I3	ENSG00000143257
PCP4L1	ENSG00000248485
MPZ	ENSG00000158887
SDHC	ENSG00000143252
CFAP126	ENSG00000188931
AL592295.6	ENSG00000288670
RRM2P2	ENSG00000236484
AL592295.4	ENSG00000283696
AL592295.5	ENSG00000288093
RNU6-481P	ENSG00000206921
AL592295.3	ENSG00000283360
AL592295.1	ENSG00000215840
AL592295.2	ENSG00000277882
AL831711.1	ENSG00000283317
FCGR2A	ENSG00000143226
AL590385.2	ENSG00000273112
HSPA6	ENSG00000173110
RPS23P10	ENSG00000224203
FCGR3A	ENSG00000203747
AL590385.1	ENSG00000224515
FCGR2C	ENSG00000244682
HSPA7	ENSG00000225217
RPS23P9	ENSG00000231586
FCGR3B	ENSG00000162747
FCGR2B	ENSG00000072694
AL451067.1	ENSG00000234211
RPL31P11	ENSG00000213075
Y_RNA	ENSG00000199595
FCRLA	ENSG00000132185
FCRLB	ENSG00000162746
RN7SL466P	ENSG00000241347
DUSP12	ENSG00000081721
AL359541.1	ENSG00000226889
ATF6	ENSG00000118217
AL391825.1	ENSG00000229808
OLFML2B	ENSG00000162745
AL590408.1	ENSG00000227818
NOS1AP	ENSG00000198929
AL450163.1	ENSG00000285636
MIR4654	ENSG00000266144
AL512785.1	ENSG00000227094
RNA5SP61	ENSG00000252262
MIR556	ENSG00000207729
AL512785.2	ENSG00000254706
SPATA46	ENSG00000171722
C1orf226	ENSG00000239887
SH2D1B	ENSG00000198574
SLAMF6P1	ENSG00000227243
UHMK1	ENSG00000152332
UQCRBP2	ENSG00000227941
AL596325.1	ENSG00000259788
UAP1	ENSG00000117143
AL596325.2	ENSG00000272574
DDR2	ENSG00000162733
RN7SL861P	ENSG00000243173
HSD17B7	ENSG00000132196
CCDC190	ENSG00000185860
AL392003.2	ENSG00000230739
AL392003.1	ENSG00000227667
RGS4	ENSG00000117152
RGS5	ENSG00000143248
RGS5-AS1	ENSG00000232892
AL451063.1	ENSG00000225755
RGS5	ENSG00000232995
AL592435.1	ENSG00000237756
NUF2	ENSG00000143228
AL603841.1	ENSG00000225122
RNA5SP62	ENSG00000200327
RNA5SP63	ENSG00000212527
AL355862.1	ENSG00000228289
U3	ENSG00000212538
NMNAT1P2	ENSG00000225719
RNU5F-6P	ENSG00000199849
HMGB3P6	ENSG00000213070
PBX1	ENSG00000185630
RNU6-171P	ENSG00000207082
AL391001.1	ENSG00000269887
Metazoa_SRP	ENSG00000276359
PBX1-AS1	ENSG00000233693
AL357568.1	ENSG00000271917
Y_RNA	ENSG00000201987
RPL35AP7	ENSG00000225487
RNU6-755P	ENSG00000201270
LMX1A	ENSG00000162761
LMX1A-AS2	ENSG00000224702
LMX1A-AS1	ENSG00000238022
RXRG	ENSG00000143171
LRRC52-AS1	ENSG00000237463
PRELID1P7	ENSG00000230748
LRRC52	ENSG00000162763
AL356441.2	ENSG00000237783
AL356441.1	ENSG00000236206
MGST3	ENSG00000143198
ALDH9A1	ENSG00000143149
Y_RNA	ENSG00000206990
AL451074.3	ENSG00000230175
AL451074.2	ENSG00000225272
AL451074.1	ENSG00000215838
AL451074.5	ENSG00000273365
TMCO1	ENSG00000143183
TMCO1-AS1	ENSG00000224358
AL451074.4	ENSG00000230659
UCK2	ENSG00000143179
AL358115.1	ENSG00000236364
MIR3658	ENSG00000283936
AL606495.1	ENSG00000271527
RPS3AP10	ENSG00000226292
RNA5SP64	ENSG00000207341
FAM78B	ENSG00000188859
FAM78B-AS1	ENSG00000203307
AL596087.3	ENSG00000230898
MIR921	ENSG00000215952
AL596087.2	ENSG00000229588
AL596087.1	ENSG00000215835
AL583804.1	ENSG00000225325
FMO7P	ENSG00000230231
LINC01675	ENSG00000234142
FMO8P	ENSG00000238087
FMO9P	ENSG00000215834
FMO10P	ENSG00000234984
RPL4P2	ENSG00000232341
FMO11P	ENSG00000232148
CNN2P10	ENSG00000232223
POGK	ENSG00000143157
TADA1	ENSG00000152382
DUTP6	ENSG00000225171
ILDR2	ENSG00000143195
MAEL	ENSG00000143194
RNA5SP65	ENSG00000200036
AL158837.1	ENSG00000227907
GPA33	ENSG00000143167
STYXL2	ENSG00000198842
AL451050.1	ENSG00000213068
LINC01363	ENSG00000231605
AL451050.2	ENSG00000272205
POU2F1	ENSG00000143190
AL136984.1	ENSG00000272033
CD247	ENSG00000198821
AL359962.3	ENSG00000287218
AL359962.1	ENSG00000233411
AL359962.2	ENSG00000273160
AKR1D1P1	ENSG00000227776
CREG1	ENSG00000143162
AL031733.1	ENSG00000231029
AL031733.2	ENSG00000241666
RCSD1	ENSG00000198771
MPZL1	ENSG00000197965
ADCY10	ENSG00000143199
Z99943.2	ENSG00000250762
Z99943.1	ENSG00000232194
MPC2	ENSG00000143158
DCAF6	ENSG00000143164
MIR1255B2	ENSG00000221545
GCSHP5	ENSG00000224837
GPR161	ENSG00000143147
TIPRL	ENSG00000143155
RPL34P1	ENSG00000237049
AL021397.1	ENSG00000237131
SFT2D2	ENSG00000213064
ANKRD36BP1	ENSG00000214262
RNU6-1310P	ENSG00000206880
TBX19	ENSG00000143178
AL022100.1	ENSG00000227722
MIR557	ENSG00000207974
AL023755.1	ENSG00000228697
AL022100.2	ENSG00000283255
QRSL1P1	ENSG00000215833
XCL2	ENSG00000143185
AL031736.1	ENSG00000227777
XCL1	ENSG00000143184
AL031736.2	ENSG00000229757
DPT	ENSG00000143196
AL135926.1	ENSG00000285622
AL031275.1	ENSG00000235736
LINC00626	ENSG00000225826
SUMO1P2	ENSG00000229612
AL135926.2	ENSG00000287831
LINC00970	ENSG00000203601
RPL29P7	ENSG00000213063
AL031726.2	ENSG00000287282
RNA5SP66	ENSG00000252987
AL031726.1	ENSG00000237707
ATP1B1	ENSG00000143153
NME7	ENSG00000143156
Z99758.1	ENSG00000235575
BLZF1	ENSG00000117475
CCDC181	ENSG00000117477
SLC19A2	ENSG00000117479
AL021068.1	ENSG00000234604
Z99572.1	ENSG00000213062
F5	ENSG00000198734
SELP	ENSG00000174175
C1orf112	ENSG00000000460
SELL	ENSG00000188404
SELE	ENSG00000007908
AL021940.1	ENSG00000230704
METTL18	ENSG00000171806
SCYL3	ENSG00000000457
RN7SL333P	ENSG00000239494
AL031297.1	ENSG00000288139
KIFAP3	ENSG00000075945
RN7SL269P	ENSG00000243051
MRPS10P1	ENSG00000235378
AL356475.1	ENSG00000232959
SIGLEC30P	ENSG00000224896
METTL11B	ENSG00000203740
MIR3119-1	ENSG00000283340
MIR3119-2	ENSG00000263390
LINC01681	ENSG00000233985
ISCUP1	ENSG00000238051
LINC01142	ENSG00000224286
HAUS4P1	ENSG00000226967
GORAB-AS1	ENSG00000231407
GORAB	ENSG00000120370
AL162399.1	ENSG00000225545
AL023495.1	ENSG00000235303
PRRX1	ENSG00000116132
Z97200.1	ENSG00000271811
BX284613.2	ENSG00000231424
MROH9	ENSG00000117501
BX284613.1	ENSG00000226552
FMO3	ENSG00000007933
MIR1295A	ENSG00000221390
MIR1295B	ENSG00000283598
FMO6P	ENSG00000117507
FMO2	ENSG00000094963
AL021026.1	ENSG00000225243
FMO1	ENSG00000010932
Y_RNA	ENSG00000206692
HMGB1P11	ENSG00000230547
FMO4	ENSG00000076258
TOP1P1	ENSG00000285665
SRP14P4	ENSG00000268062
GM2AP2	ENSG00000239428
CYCSP53	ENSG00000234333
PRRC2C	ENSG00000117523
MYOCOS	ENSG00000283683
MYOC	ENSG00000034971
PFN1P1	ENSG00000233328
RPL4P3	ENSG00000230364
VAMP4	ENSG00000117533
Z98751.1	ENSG00000232261
Z98751.3	ENSG00000271459
Z98751.2	ENSG00000236741
AL135931.1	ENSG00000253060
EEF1AKNMT	ENSG00000010165
AL031864.1	ENSG00000213060
AL031864.2	ENSG00000224600
DNM3	ENSG00000197959
DNM3-IT1	ENSG00000233540
DNM3OS	ENSG00000230630
MIR214	ENSG00000283844
MIR3120	ENSG00000283152
MIR199A2	ENSG00000208024
AL137157.1	ENSG00000287336
RNU6-157P	ENSG00000206684
PIGC	ENSG00000135845
C1orf105	ENSG00000180999
SUCO	ENSG00000094975
RNU6-693P	ENSG00000251943
FASLG	ENSG00000117560
SLC25A38P1	ENSG00000229785
Z98043.1	ENSG00000279061
AL031599.1	ENSG00000224228
AIMP1P2	ENSG00000227177
Z97198.1	ENSG00000224000
TNFSF18	ENSG00000120337
GOT2P2	ENSG00000230849
AL022310.1	ENSG00000226375
TNFSF4	ENSG00000117586
AL645568.2	ENSG00000232751
AL645568.1	ENSG00000231615
PRDX6-AS1	ENSG00000203739
PRDX6	ENSG00000117592
SLC9C2	ENSG00000162753
AL139142.1	ENSG00000238272
AL139142.2	ENSG00000285777
ANKRD45	ENSG00000183831
TEX50	ENSG00000232113
KLHL20	ENSG00000076321
BX248409.1	ENSG00000225591
RN7SKP160	ENSG00000200674
CENPL	ENSG00000120334
Y_RNA	ENSG00000252357
DARS2	ENSG00000117593
GAS5	ENSG00000234741
GAS5-AS1	ENSG00000270084
ZBTB37	ENSG00000185278
SERPINC1	ENSG00000117601
RNA5SP67	ENSG00000252231
RC3H1	ENSG00000135870
RNA5SP68	ENSG00000200755
RC3H1-IT1	ENSG00000236535
LINC02776	ENSG00000224977
RPL30P1	ENSG00000225713
RABGAP1L-DT	ENSG00000227373
RABGAP1L	ENSG00000152061
AL022400.1	ENSG00000237317
GPR52	ENSG00000203737
BANF1P4	ENSG00000223828
NDUFAF4P4	ENSG00000231378
Z99127.2	ENSG00000237249
RABGAP1L-IT1	ENSG00000223525
Z99127.1	ENSG00000235869
RABGAP1L-AS1	ENSG00000229531
RNU6-307P	ENSG00000252552
Z99127.3	ENSG00000287697
CACYBP	ENSG00000116161
MRPS14	ENSG00000120333
Y_RNA	ENSG00000206659
ENTR1P2	ENSG00000181101
TNN	ENSG00000120332
KIAA0040	ENSG00000235750
AL008626.1	ENSG00000230687
RPS29P4	ENSG00000233946
Z94057.1	ENSG00000260990
TNR	ENSG00000116147
TNR-IT1	ENSG00000235628
LINC01657	ENSG00000224718
LINC02803	ENSG00000227740
RPS29P5	ENSG00000230777
COP1	ENSG00000143207
SCARNA3	ENSG00000252906
AL590723.1	ENSG00000228686
AL591043.2	ENSG00000236021
U7	ENSG00000273629
AL359265.2	ENSG00000232463
RNU2-12P	ENSG00000253025
AL359265.1	ENSG00000227815
AL591043.1	ENSG00000231020
MORF4L1P7	ENSG00000225904
PAPPA2	ENSG00000116183
PTP4A1P7	ENSG00000237514
AL031290.1	ENSG00000286754
ASTN1	ENSG00000152092
MIR488	ENSG00000202609
BRINP2	ENSG00000198797
LINC01645	ENSG00000224968
AL136114.1	ENSG00000227579
LINC01741	ENSG00000236720
SEC16B	ENSG00000120341
CRYZL2P-SEC16B	ENSG00000254154
CRYZL2P	ENSG00000242193
AL359075.1	ENSG00000276563
RASAL2-AS1	ENSG00000224687
RASAL2	ENSG00000075391
AL160281.1	ENSG00000270575
AL365357.1	ENSG00000213058
CLEC20A	ENSG00000188585
Metazoa_SRP	ENSG00000264809
AL513013.1	ENSG00000285910
TEX35	ENSG00000240021
C1orf220	ENSG00000213057
RNA5SP69	ENSG00000201347
AL137796.1	ENSG00000273384
MIR4424	ENSG00000266417
AL449106.1	ENSG00000273062
RALGPS2	ENSG00000116191
PTPN2P1	ENSG00000228196
SNORA63	ENSG00000201791
ANGPTL1	ENSG00000116194
FAM20B	ENSG00000116199
AL139132.1	ENSG00000232750
TOR3A	ENSG00000186283
ABL2	ENSG00000143322
AL512326.5	ENSG00000234041
SETP10	ENSG00000231905
AL512326.2	ENSG00000212338
AL512326.1	ENSG00000201619
EIF4A1P11	ENSG00000231564
AL512326.3	ENSG00000225711
COX5BP8	ENSG00000223794
AL512326.4	ENSG00000228191
SOAT1	ENSG00000057252
AXDND1	ENSG00000162779
MEF2AP1	ENSG00000224620
HNRNPA1P54	ENSG00000236539
AL160286.3	ENSG00000261250
NPHS2	ENSG00000116218
RNU5F-2P	ENSG00000251875
AL160286.1	ENSG00000227141
AL160286.2	ENSG00000261060
TDRD5	ENSG00000162782
AL359853.2	ENSG00000243062
FAM163A	ENSG00000143340
AL359853.1	ENSG00000229407
LINC02818	ENSG00000231966
TOR1AIP2	ENSG00000169905
AL353708.3	ENSG00000272906
TOR1AIP1	ENSG00000143337
RN7SL230P	ENSG00000264916
AL353708.2	ENSG00000261831
AL353708.1	ENSG00000260360
CEP350	ENSG00000135837
RPSAP16	ENSG00000235145
AL590632.1	ENSG00000223450
AL390718.1	ENSG00000261817
QSOX1	ENSG00000116260
LHX4	ENSG00000121454
ACBD6	ENSG00000230124
VDAC1P4	ENSG00000235060
MIR3121	ENSG00000265435
OVAAL	ENSG00000236719
Y_RNA	ENSG00000206905
XPR1	ENSG00000143324
U6	ENSG00000283575
LINC02816	ENSG00000225857
KIAA1614	ENSG00000135835
AL162431.1	ENSG00000243155
KIAA1614-AS1	ENSG00000232586
AL162431.2	ENSG00000251520
AL162431.3	ENSG00000270711
STX6	ENSG00000135823
MR1	ENSG00000153029
IER5	ENSG00000162783
LINC01732	ENSG00000237292
AL358393.1	ENSG00000225359
LINC01699	ENSG00000179452
CACNA1E	ENSG00000198216
Metazoa_SRP	ENSG00000273573
RNA5SP70	ENSG00000252977
AL161734.2	ENSG00000288574
AL161734.1	ENSG00000272880
RN7SKP229	ENSG00000222397
AL391477.1	ENSG00000287452
ZNF648	ENSG00000179930
AL355482.1	ENSG00000224810
AL355482.2	ENSG00000225982
LINC01344	ENSG00000228918
AL390856.1	ENSG00000232309
YPEL5P1	ENSG00000232096
RNU6-152P	ENSG00000206764
AL513480.1	ENSG00000228664
EIF1P3	ENSG00000231684
GLUL	ENSG00000135821
TEDDM1	ENSG00000203730
LINC00272	ENSG00000203729
RGSL1	ENSG00000121446
AL139344.1	ENSG00000270443
TEDDM2P	ENSG00000233537
RNASEL	ENSG00000135828
Metazoa_SRP	ENSG00000276839
RGS16	ENSG00000143333
LINC01686	ENSG00000261504
RGS8	ENSG00000135824
LINC01688	ENSG00000227181
AL353778.1	ENSG00000271269
NPL	ENSG00000135838
AL355999.1	ENSG00000287808
DHX9	ENSG00000135829
SHCBP1L	ENSG00000157060
HMGN1P4	ENSG00000224040
5S_rRNA	ENSG00000285609
AL450304.1	ENSG00000226570
KRT18P28	ENSG00000176855
RNU6-41P	ENSG00000207472
LAMC1	ENSG00000135862
LAMC1-AS1	ENSG00000224468
LAMC2	ENSG00000058085
NMNAT2	ENSG00000157064
AL354953.1	ENSG00000287929
RPS3AP8	ENSG00000233562
AL449223.1	ENSG00000286372
SMG7-AS1	ENSG00000232860
SMG7	ENSG00000116698
NCF2	ENSG00000116701
AL137800.1	ENSG00000286966
ARPC5	ENSG00000162704
RGL1	ENSG00000143344
APOBEC4	ENSG00000173627
AL157899.1	ENSG00000270994
AL590422.1	ENSG00000227554
COLGALT2	ENSG00000198756
TSEN15	ENSG00000198860
AL158011.1	ENSG00000286655
Y_RNA	ENSG00000199840
Y_RNA	ENSG00000207080
AL445228.1	ENSG00000231791
RN7SL654P	ENSG00000244568
AL445228.2	ENSG00000271387
C1orf21	ENSG00000116667
AL078645.1	ENSG00000230470
AL078645.2	ENSG00000232036
AL713852.1	ENSG00000285847
AL713852.2	ENSG00000286378
EDEM3	ENSG00000116406
NIBAN1	ENSG00000135842
RNU7-13P	ENSG00000252222
LINC01633	ENSG00000260976
RNA5SP72	ENSG00000201312
RNF2	ENSG00000121481
FTH1P25	ENSG00000232792
TRMT1L	ENSG00000121486
SWT1	ENSG00000116668
RPL22P24	ENSG00000231084
RPL5P5	ENSG00000213051
Y_RNA	ENSG00000201421
Y_RNA	ENSG00000206640
AL356273.1	ENSG00000233583
Y_RNA	ENSG00000252612
AL356273.2	ENSG00000238061
AL356273.3	ENSG00000279838
IVNS1ABP	ENSG00000116679
AL078644.1	ENSG00000273004
GS1-279B7.1	ENSG00000261024
RNU7-183P	ENSG00000252407
MCRIP2P2	ENSG00000270920
AL133383.2	ENSG00000279401
LINC01350	ENSG00000228309
Y_RNA	ENSG00000207108
Y_RNA	ENSG00000201596
AL133383.1	ENSG00000261729
HMCN1	ENSG00000143341
AL133553.1	ENSG00000224691
AL133553.2	ENSG00000288078
PRG4	ENSG00000116690
TPR	ENSG00000047410
RNU6-1240P	ENSG00000202025
ODR4	ENSG00000157181
PDC-AS1	ENSG00000229739
PDC	ENSG00000116703
AL096803.3	ENSG00000273198
AL096803.1	ENSG00000228238
AL096803.2	ENSG00000233196
AL049198.1	ENSG00000288562
PTGS2	ENSG00000073756
PACERR	ENSG00000273129
PLA2G4A	ENSG00000116711
LINC01036	ENSG00000230426
AL391813.1	ENSG00000271558
FDPSP1	ENSG00000225462
AL357559.1	ENSG00000274702
SLC4A1APP2	ENSG00000236401
AL645474.1	ENSG00000223847
AL136372.2	ENSG00000285894
AL136372.1	ENSG00000150732
RN7SKP156	ENSG00000222240
AL596211.1	ENSG00000261182
AL592447.1	ENSG00000224278
AL929288.1	ENSG00000225006
AL929288.2	ENSG00000235083
RPS3AP9	ENSG00000231022
AL691515.1	ENSG00000237283
AL691515.2	ENSG00000238054
LINC01035	ENSG00000226486
CLPTM1LP1	ENSG00000271036
