Kids_First_Biospecimen_ID	bed_to_use
TARGET-10-PAPCUI-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPCUI-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPDBX-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPDBX-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPDRP-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPDRP-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPDYE-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPDYE-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPEMC-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPEMC-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPERM-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPERM-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPESB-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPESB-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPEZL-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPEZL-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPGLD-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPGLD-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPHIG-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPHIG-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPHXJ-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPHXJ-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPHYM-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPHYM-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPILG-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPILG-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPZPJ-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPZPJ-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPZRA-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPZRA-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPZVI-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAPZVI-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARBHI-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARBHI-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARCBK-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARCBK-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDCY-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDCY-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDEG-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDEG-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDEP-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDEP-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDNF-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARDNF-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREIE-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREIE-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARENW-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARENW-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREWE-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREWE-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREWZ-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREWZ-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREZM-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAREZM-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARFDL-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARFDL-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARFKD-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARFKD-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARFSF-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARFSF-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGFX-03A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGFX-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGJH-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGJH-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGMW-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGMW-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGUZ-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARGUZ-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARHBI-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARHBI-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARHEA-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARHEA-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARILG-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARILG-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARJLF-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARJLF-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARKZX-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARKZX-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARLPA-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARLPA-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARLST-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARLST-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARLTU-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARLTU-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARMEG-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARMEG-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARMSP-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARMSP-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNAF-03A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNAF-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNBN-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNBN-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNDY-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNDY-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNEH-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNEH-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNJB-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNJB-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNLW-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARNLW-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARPIF-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARPIF-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARRKK-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARRKK-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARRVI-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARRVI-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARSNX-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARSNX-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARTLY-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARTLY-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARVHY-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARVHY-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARWNW-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARWNW-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARXHT-03A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARXHT-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARXVS-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PARXVS-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASJJR-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASJJR-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASKIC-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASKIC-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASKRN-03A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASKRN-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASKXN-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASKXN-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASLBB-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASLBB-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASRCV-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASRCV-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASTLP-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASTLP-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASTXU-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASTXU-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASUGC-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASUGC-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASVPZ-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASVPZ-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASWFN-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASWFN-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASWXZ-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASWXZ-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASXIL-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASXIL-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASXLZ-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASXLZ-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASXMF-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PASXMF-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATAXS-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATAXS-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATEAK-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATEAK-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATHJF-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATHJF-14A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATHWV-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATHWV-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATLGU-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATLGU-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATLMA-03A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATLMA-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATMAF-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATMAF-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATRGV-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATRGV-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATRNA-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATRNA-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATTHR-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATTHR-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATVDA-03A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATVDA-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATWYL-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATWYL-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATXAL-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATXAL-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATYCH-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATYCH-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATZVD-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PATZVD-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUACG-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUACG-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUBRD-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUBRD-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUBTC-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUBTC-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUCDY-09A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-10-PAUCDY-10A-01D	nexterarapidcapture_exome_targetedregions_v1.2_hg38_100.bed
TARGET-30-PAHYWC-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAHYWC-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAICGF-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAICGF-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIFCS-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIFCS-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIFXV-01A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIFXV-10A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PAILNU-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAILNU-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIMDT-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIMDT-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAINLN-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAINLN-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIPGU-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIPGU-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAISSH-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAISSH-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAITCI-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAITCI-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAITEG-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAITEG-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIVHE-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIVHE-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIWRB-01A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIWRB-10A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXIF-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXIF-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXNC-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXNC-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXNV-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXNV-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXRK-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAIXRK-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKFUY-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKFUY-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKGKH-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKGKH-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKHCF-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKHCF-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKHHB-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKHHB-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKIPY-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKIPY-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKJRE-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKJRE-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKVUY-01A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKVUY-10A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKXDZ-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKXDZ-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKYZS-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKYZS-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKZRE-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKZRE-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKZRF-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAKZRF-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALAKE-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALAKE-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALAKM-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALAKM-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALBFW-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALBFW-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALCBW-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALCBW-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALETP-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALETP-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALEVG-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALEVG-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALFPI-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALFPI-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALHVD-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALHVD-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALIIN-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALIIN-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALJPX-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALJPX-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALJUV-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALJUV-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALNLU-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALNLU-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALPGG-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALPGG-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALRSD-01A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PALRSD-10A-01D	S0274956_Padded_HG38.merged.bed
TARGET-30-PALSAE-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALSAE-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALTEG-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALTEG-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALTYB-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALTYB-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALUDH-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALUDH-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALWIP-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALWIP-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALWVJ-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALWVJ-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALXHW-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALXHW-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALXMM-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALXMM-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALZRG-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALZRG-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALZSL-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALZSL-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALZZV-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PALZZV-10A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAMBAC-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAMBAC-14A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAMCXF-01A-01W	S0274956_Padded_HG38.merged.bed
TARGET-30-PAMCXF-10A-01W	S0274956_Padded_HG38.merged.bed
